Customer_id,Product_id,Product_category,Payment_type,Device_Type,Event_date
CUST-193998,Prod_192998,Accessories,Paypal,Mobile,Purchase,24-05-2021
CUST-193999,Prod_192999,Beauty,Visa Card,Mobile,Purchase,22-09-2022
CUST-194000,Prod_193000,Furniture,Paypal,Desktop,Addtocart,16-08-2021
CUST-194001,Prod_193001,Furniture,Visa Card,Desktop,Purchase,21-06-2022
CUST-194002,Prod_193002,Electronics,Momo,Mobile,Purchase,25-03-2023
CUST-194003,Prod_193003,Clothes,Momo,Mobile,Addtocart,06-09-2024
CUST-194004,Prod_193004,Hardware,Paypal,Desktop,Addtocart,29-01-2021
CUST-194005,Prod_193005,Electronics,Visa Card,Mobile,Purchase,30-10-2020
CUST-194006,Prod_193006,Hardware,Visa Card,Desktop,Addtocart,06-02-2020
CUST-194007,Prod_193007,Clothes,Visa Card,Mobile,Purchase,30-03-2024
CUST-194008,Prod_193008,Furniture,Momo,Desktop,Purchase,03-10-2020
CUST-194009,Prod_193009,Books,Momo,Desktop,Purchase,29-03-2021
CUST-194010,Prod_193010,Electronics,Visa Card,Mobile,Addtocart,01-11-2022
CUST-194011,Prod_193011,Books,Momo,Desktop,Addtocart,22-12-2021
CUST-194012,Prod_193012,Electronics,Paypal,Mobile,Purchase,16-01-2023
CUST-194013,Prod_193013,Beauty,Momo,Mobile,Addtocart,02-08-2022
CUST-194014,Prod_193014,Accessories,Momo,Mobile,Purchase,28-04-2024
CUST-194015,Prod_193015,Clothes,Visa Card,Mobile,Addtocart,28-03-2021
CUST-194016,Prod_193016,Books,Paypal,Mobile,Addtocart,11-05-2020
CUST-194017,Prod_193017,Hardware,Visa Card,Mobile,Addtocart,17-04-2022
CUST-194018,Prod_193018,Books,Visa Card,Desktop,Purchase,23-07-2021
CUST-194019,Prod_193019,Furniture,Visa Card,Mobile,Addtocart,29-12-2020
CUST-194020,Prod_193020,Books,Paypal,Mobile,Addtocart,11-06-2022
CUST-194021,Prod_193021,Electronics,Momo,Mobile,Addtocart,27-06-2023
CUST-194022,Prod_193022,Furniture,Visa Card,Desktop,Purchase,10-08-2022
CUST-194023,Prod_193023,Electronics,Visa Card,Mobile,Purchase,14-04-2024
CUST-194024,Prod_193024,Clothes,Visa Card,Mobile,Purchase,29-11-2024
CUST-194025,Prod_193025,Hardware,Visa Card,Desktop,Addtocart,25-07-2021
CUST-194026,Prod_193026,Hardware,Visa Card,Mobile,Purchase,27-10-2024
CUST-194027,Prod_193027,Accessories,Momo,Mobile,Purchase,30-09-2024
CUST-194028,Prod_193028,Beauty,Visa Card,Mobile,Addtocart,06-05-2024
CUST-194029,Prod_193029,Clothes,Visa Card,Desktop,Addtocart,11-08-2020
CUST-194030,Prod_193030,Accessories,Paypal,Desktop,Addtocart,08-08-2022
CUST-194031,Prod_193031,Beauty,Momo,Mobile,Purchase,21-01-2025
CUST-194032,Prod_193032,Clothes,Paypal,Desktop,Purchase,16-07-2024
CUST-194033,Prod_193033,Books,Momo,Desktop,Addtocart,26-05-2020
CUST-194034,Prod_193034,Accessories,Visa Card,Mobile,Addtocart,20-01-2025
CUST-194035,Prod_193035,Clothes,Momo,Desktop,Purchase,02-06-2021
CUST-194036,Prod_193036,Beauty,Visa Card,Desktop,Purchase,25-02-2024
CUST-194037,Prod_193037,Books,Visa Card,Desktop,Addtocart,05-04-2022
CUST-194038,Prod_193038,Hardware,Paypal,Desktop,Purchase,23-06-2024
CUST-194039,Prod_193039,Clothes,Visa Card,Mobile,Addtocart,04-01-2021
CUST-194040,Prod_193040,Hardware,Paypal,Desktop,Purchase,31-05-2023
CUST-194041,Prod_193041,Clothes,Paypal,Desktop,Purchase,14-09-2024
CUST-194042,Prod_193042,Books,Momo,Desktop,Addtocart,18-07-2024
CUST-194043,Prod_193043,Electronics,Visa Card,Desktop,Addtocart,12-11-2020
CUST-194044,Prod_193044,Hardware,Visa Card,Mobile,Addtocart,16-02-2021
CUST-194045,Prod_193045,Accessories,Paypal,Mobile,Purchase,20-10-2020
CUST-194046,Prod_193046,Accessories,Visa Card,Desktop,Addtocart,11-10-2020
CUST-194047,Prod_193047,Hardware,Visa Card,Desktop,Purchase,21-09-2021
CUST-194048,Prod_193048,Books,Visa Card,Mobile,Addtocart,03-02-2023
CUST-194049,Prod_193049,Hardware,Momo,Desktop,Purchase,26-07-2020
CUST-194050,Prod_193050,Beauty,Paypal,Desktop,Purchase,12-01-2024
CUST-194051,Prod_193051,Clothes,Paypal,Desktop,Purchase,14-11-2020
CUST-194052,Prod_193052,Electronics,Visa Card,Mobile,Purchase,31-01-2020
CUST-194053,Prod_193053,Accessories,Visa Card,Mobile,Purchase,01-07-2024
CUST-194054,Prod_193054,Clothes,Momo,Mobile,Purchase,04-11-2020
CUST-194055,Prod_193055,Electronics,Visa Card,Desktop,Purchase,05-11-2024
CUST-194056,Prod_193056,Books,Visa Card,Desktop,Addtocart,19-10-2020
CUST-194057,Prod_193057,Electronics,Paypal,Mobile,Purchase,17-08-2021
CUST-194058,Prod_193058,Furniture,Paypal,Mobile,Purchase,17-06-2023
CUST-194059,Prod_193059,Beauty,Paypal,Desktop,Purchase,28-07-2022
CUST-194060,Prod_193060,Books,Paypal,Desktop,Addtocart,13-11-2021
CUST-194061,Prod_193061,Books,Visa Card,Mobile,Addtocart,15-10-2022
CUST-194062,Prod_193062,Furniture,Paypal,Desktop,Purchase,10-04-2020
CUST-194063,Prod_193063,Books,Visa Card,Mobile,Addtocart,20-12-2024
CUST-194064,Prod_193064,Furniture,Momo,Desktop,Purchase,28-03-2024
CUST-194065,Prod_193065,Beauty,Momo,Mobile,Purchase,03-02-2022
CUST-194066,Prod_193066,Furniture,Paypal,Mobile,Purchase,02-04-2023
CUST-194067,Prod_193067,Clothes,Visa Card,Desktop,Addtocart,17-03-2022
CUST-194068,Prod_193068,Beauty,Visa Card,Mobile,Purchase,23-10-2021
CUST-194069,Prod_193069,Hardware,Paypal,Desktop,Addtocart,29-03-2022
CUST-194070,Prod_193070,Beauty,Visa Card,Desktop,Addtocart,29-10-2023
CUST-194071,Prod_193071,Electronics,Visa Card,Desktop,Addtocart,30-05-2022
CUST-194072,Prod_193072,Accessories,Momo,Desktop,Purchase,27-11-2020
CUST-194073,Prod_193073,Electronics,Momo,Desktop,Purchase,14-02-2021
CUST-194074,Prod_193074,Clothes,Visa Card,Mobile,Purchase,28-08-2022
CUST-194075,Prod_193075,Books,Momo,Desktop,Purchase,05-10-2023
CUST-194076,Prod_193076,Clothes,Visa Card,Mobile,Addtocart,05-10-2021
CUST-194077,Prod_193077,Hardware,Paypal,Mobile,Purchase,12-04-2024
CUST-194078,Prod_193078,Furniture,Visa Card,Desktop,Addtocart,21-08-2020
CUST-194079,Prod_193079,Books,Visa Card,Desktop,Addtocart,02-03-2024
CUST-194080,Prod_193080,Hardware,Momo,Mobile,Addtocart,14-04-2021
CUST-194081,Prod_193081,Books,Momo,Mobile,Addtocart,23-03-2020
CUST-194082,Prod_193082,Furniture,Visa Card,Mobile,Addtocart,18-01-2020
CUST-194083,Prod_193083,Accessories,Momo,Mobile,Purchase,26-07-2020
CUST-194084,Prod_193084,Beauty,Momo,Mobile,Addtocart,06-04-2022
CUST-194085,Prod_193085,Books,Momo,Mobile,Addtocart,13-08-2021
CUST-194086,Prod_193086,Hardware,Visa Card,Mobile,Purchase,26-07-2021
CUST-194087,Prod_193087,Hardware,Visa Card,Mobile,Addtocart,15-07-2021
CUST-194088,Prod_193088,Clothes,Paypal,Mobile,Addtocart,21-04-2022
CUST-194089,Prod_193089,Electronics,Visa Card,Mobile,Purchase,16-10-2020
CUST-194090,Prod_193090,Hardware,Momo,Mobile,Addtocart,13-10-2020
CUST-194091,Prod_193091,Beauty,Momo,Mobile,Purchase,18-02-2025
CUST-194092,Prod_193092,Electronics,Paypal,Mobile,Purchase,04-06-2021
CUST-194093,Prod_193093,Books,Visa Card,Mobile,Purchase,15-06-2021
CUST-194094,Prod_193094,Furniture,Paypal,Desktop,Purchase,25-05-2024
CUST-194095,Prod_193095,Beauty,Paypal,Mobile,Purchase,09-07-2020
CUST-194096,Prod_193096,Hardware,Paypal,Desktop,Addtocart,19-10-2021
CUST-194097,Prod_193097,Clothes,Visa Card,Desktop,Purchase,25-04-2023
CUST-194098,Prod_193098,Electronics,Visa Card,Mobile,Addtocart,15-05-2021
CUST-194099,Prod_193099,Accessories,Visa Card,Desktop,Purchase,27-05-2020
CUST-194100,Prod_193100,Accessories,Paypal,Desktop,Addtocart,04-02-2023
CUST-194101,Prod_193101,Hardware,Momo,Desktop,Purchase,18-02-2021
CUST-194102,Prod_193102,Beauty,Visa Card,Desktop,Addtocart,08-12-2023
CUST-194103,Prod_193103,Electronics,Paypal,Desktop,Addtocart,01-05-2023
CUST-194104,Prod_193104,Hardware,Visa Card,Desktop,Addtocart,28-04-2022
CUST-194105,Prod_193105,Beauty,Visa Card,Desktop,Addtocart,20-05-2024
CUST-194106,Prod_193106,Furniture,Visa Card,Mobile,Purchase,20-05-2020
CUST-194107,Prod_193107,Electronics,Momo,Mobile,Purchase,02-05-2020
CUST-194108,Prod_193108,Beauty,Paypal,Desktop,Purchase,04-11-2024
CUST-194109,Prod_193109,Electronics,Momo,Desktop,Purchase,12-07-2021
CUST-194110,Prod_193110,Books,Visa Card,Mobile,Addtocart,06-05-2023
CUST-194111,Prod_193111,Books,Paypal,Desktop,Purchase,04-03-2025
CUST-194112,Prod_193112,Clothes,Visa Card,Mobile,Purchase,08-06-2022
CUST-194113,Prod_193113,Accessories,Visa Card,Desktop,Purchase,20-03-2022
CUST-194114,Prod_193114,Beauty,Visa Card,Desktop,Addtocart,21-04-2023
CUST-194115,Prod_193115,Hardware,Momo,Mobile,Purchase,18-01-2021
CUST-194116,Prod_193116,Beauty,Paypal,Mobile,Purchase,19-01-2025
CUST-194117,Prod_193117,Furniture,Visa Card,Desktop,Addtocart,20-12-2023
CUST-194118,Prod_193118,Electronics,Paypal,Desktop,Addtocart,06-04-2020
CUST-194119,Prod_193119,Accessories,Momo,Mobile,Addtocart,06-08-2020
CUST-194120,Prod_193120,Furniture,Visa Card,Desktop,Purchase,01-01-2025
CUST-194121,Prod_193121,Hardware,Paypal,Desktop,Purchase,01-04-2022
CUST-194122,Prod_193122,Beauty,Momo,Desktop,Addtocart,19-03-2020
CUST-194123,Prod_193123,Clothes,Visa Card,Desktop,Purchase,18-10-2023
CUST-194124,Prod_193124,Beauty,Visa Card,Mobile,Addtocart,16-05-2021
CUST-194125,Prod_193125,Beauty,Momo,Mobile,Purchase,14-06-2021
CUST-194126,Prod_193126,Hardware,Paypal,Desktop,Addtocart,09-08-2020
CUST-194127,Prod_193127,Hardware,Paypal,Desktop,Purchase,22-10-2023
CUST-194128,Prod_193128,Accessories,Momo,Mobile,Addtocart,22-04-2020
CUST-194129,Prod_193129,Hardware,Paypal,Desktop,Addtocart,15-04-2022
CUST-194130,Prod_193130,Books,Momo,Desktop,Purchase,27-08-2020
CUST-194131,Prod_193131,Beauty,Momo,Desktop,Purchase,05-07-2023
CUST-194132,Prod_193132,Hardware,Paypal,Desktop,Purchase,24-06-2022
CUST-194133,Prod_193133,Beauty,Visa Card,Mobile,Purchase,19-07-2021
CUST-194134,Prod_193134,Beauty,Paypal,Mobile,Addtocart,18-04-2020
CUST-194135,Prod_193135,Furniture,Visa Card,Desktop,Purchase,22-03-2024
CUST-194136,Prod_193136,Books,Visa Card,Desktop,Addtocart,24-06-2024
CUST-194137,Prod_193137,Books,Visa Card,Mobile,Purchase,22-08-2022
CUST-194138,Prod_193138,Furniture,Visa Card,Mobile,Addtocart,23-10-2021
CUST-194139,Prod_193139,Clothes,Momo,Desktop,Addtocart,09-12-2023
CUST-194140,Prod_193140,Accessories,Paypal,Mobile,Purchase,20-10-2024
CUST-194141,Prod_193141,Beauty,Visa Card,Desktop,Addtocart,08-05-2023
CUST-194142,Prod_193142,Hardware,Momo,Mobile,Addtocart,03-04-2025
CUST-194143,Prod_193143,Clothes,Momo,Mobile,Purchase,24-09-2022
CUST-194144,Prod_193144,Clothes,Visa Card,Mobile,Addtocart,23-06-2020
CUST-194145,Prod_193145,Clothes,Paypal,Desktop,Purchase,30-08-2024
CUST-194146,Prod_193146,Accessories,Paypal,Desktop,Addtocart,06-02-2022
CUST-194147,Prod_193147,Hardware,Visa Card,Mobile,Addtocart,17-05-2022
CUST-194148,Prod_193148,Accessories,Momo,Mobile,Purchase,22-11-2024
CUST-194149,Prod_193149,Electronics,Paypal,Desktop,Purchase,16-12-2023
CUST-194150,Prod_193150,Furniture,Visa Card,Mobile,Purchase,13-12-2021
CUST-194151,Prod_193151,Beauty,Visa Card,Mobile,Addtocart,06-10-2020
CUST-194152,Prod_193152,Hardware,Paypal,Mobile,Addtocart,01-12-2024
CUST-194153,Prod_193153,Hardware,Paypal,Desktop,Purchase,24-08-2021
CUST-194154,Prod_193154,Beauty,Visa Card,Mobile,Addtocart,24-06-2024
CUST-194155,Prod_193155,Beauty,Paypal,Desktop,Purchase,06-01-2025
CUST-194156,Prod_193156,Books,Momo,Mobile,Purchase,02-05-2020
CUST-194157,Prod_193157,Beauty,Paypal,Mobile,Purchase,21-02-2024
CUST-194158,Prod_193158,Accessories,Paypal,Mobile,Addtocart,03-10-2024
CUST-194159,Prod_193159,Furniture,Visa Card,Desktop,Purchase,13-07-2021
CUST-194160,Prod_193160,Beauty,Visa Card,Desktop,Purchase,14-04-2022
CUST-194161,Prod_193161,Furniture,Momo,Mobile,Addtocart,28-01-2020
CUST-194162,Prod_193162,Electronics,Momo,Desktop,Purchase,18-02-2024
CUST-194163,Prod_193163,Electronics,Visa Card,Desktop,Addtocart,09-06-2021
CUST-194164,Prod_193164,Beauty,Visa Card,Mobile,Purchase,17-08-2021
CUST-194165,Prod_193165,Books,Visa Card,Mobile,Addtocart,08-03-2024
CUST-194166,Prod_193166,Electronics,Paypal,Mobile,Addtocart,01-09-2022
CUST-194167,Prod_193167,Books,Paypal,Desktop,Addtocart,19-08-2021
CUST-194168,Prod_193168,Beauty,Paypal,Desktop,Addtocart,10-07-2023
CUST-194169,Prod_193169,Books,Paypal,Desktop,Addtocart,20-12-2024
CUST-194170,Prod_193170,Clothes,Momo,Mobile,Purchase,19-03-2021
CUST-194171,Prod_193171,Electronics,Visa Card,Desktop,Purchase,15-08-2024
CUST-194172,Prod_193172,Furniture,Momo,Desktop,Addtocart,17-02-2025
CUST-194173,Prod_193173,Electronics,Visa Card,Desktop,Addtocart,07-11-2021
CUST-194174,Prod_193174,Accessories,Momo,Desktop,Purchase,10-10-2021
CUST-194175,Prod_193175,Accessories,Paypal,Mobile,Purchase,29-12-2022
CUST-194176,Prod_193176,Books,Visa Card,Desktop,Addtocart,16-08-2022
CUST-194177,Prod_193177,Hardware,Momo,Mobile,Purchase,22-01-2025
CUST-194178,Prod_193178,Furniture,Momo,Mobile,Purchase,22-10-2020
CUST-194179,Prod_193179,Clothes,Visa Card,Desktop,Addtocart,07-04-2021
CUST-194180,Prod_193180,Furniture,Visa Card,Desktop,Purchase,24-08-2021
CUST-194181,Prod_193181,Hardware,Visa Card,Mobile,Addtocart,17-10-2022
CUST-194182,Prod_193182,Hardware,Visa Card,Desktop,Addtocart,27-02-2020
CUST-194183,Prod_193183,Hardware,Momo,Mobile,Addtocart,02-11-2024
CUST-194184,Prod_193184,Hardware,Paypal,Mobile,Addtocart,10-11-2022
CUST-194185,Prod_193185,Furniture,Paypal,Desktop,Purchase,21-05-2023
CUST-194186,Prod_193186,Furniture,Momo,Desktop,Addtocart,16-02-2020
CUST-194187,Prod_193187,Electronics,Visa Card,Desktop,Purchase,03-01-2021
CUST-194188,Prod_193188,Furniture,Momo,Mobile,Purchase,05-10-2020
CUST-194189,Prod_193189,Accessories,Visa Card,Desktop,Addtocart,07-01-2021
CUST-194190,Prod_193190,Clothes,Momo,Desktop,Addtocart,18-06-2020
CUST-194191,Prod_193191,Electronics,Momo,Desktop,Purchase,07-05-2020
CUST-194192,Prod_193192,Accessories,Momo,Mobile,Purchase,07-02-2025
CUST-194193,Prod_193193,Books,Momo,Mobile,Purchase,03-02-2021
CUST-194194,Prod_193194,Clothes,Visa Card,Desktop,Purchase,15-12-2020
CUST-194195,Prod_193195,Hardware,Momo,Desktop,Purchase,23-04-2020
CUST-194196,Prod_193196,Clothes,Momo,Desktop,Purchase,29-11-2020
CUST-194197,Prod_193197,Books,Paypal,Mobile,Purchase,19-05-2021
CUST-194198,Prod_193198,Electronics,Momo,Mobile,Addtocart,10-11-2022
CUST-194199,Prod_193199,Electronics,Visa Card,Desktop,Addtocart,09-09-2023
CUST-194200,Prod_193200,Electronics,Momo,Mobile,Purchase,10-07-2024
CUST-194201,Prod_193201,Hardware,Momo,Mobile,Addtocart,08-03-2025
CUST-194202,Prod_193202,Accessories,Paypal,Mobile,Purchase,17-06-2020
CUST-194203,Prod_193203,Accessories,Paypal,Desktop,Addtocart,16-08-2020
CUST-194204,Prod_193204,Beauty,Visa Card,Mobile,Purchase,28-06-2022
CUST-194205,Prod_193205,Furniture,Momo,Mobile,Addtocart,27-09-2024
CUST-194206,Prod_193206,Hardware,Paypal,Mobile,Addtocart,21-09-2023
CUST-194207,Prod_193207,Books,Visa Card,Desktop,Addtocart,24-07-2022
CUST-194208,Prod_193208,Accessories,Paypal,Desktop,Addtocart,18-10-2021
CUST-194209,Prod_193209,Accessories,Visa Card,Desktop,Addtocart,27-02-2025
CUST-194210,Prod_193210,Beauty,Paypal,Desktop,Purchase,06-09-2023
CUST-194211,Prod_193211,Clothes,Paypal,Desktop,Addtocart,22-07-2024
CUST-194212,Prod_193212,Accessories,Momo,Mobile,Purchase,11-07-2021
CUST-194213,Prod_193213,Beauty,Paypal,Desktop,Addtocart,30-06-2020
CUST-194214,Prod_193214,Clothes,Momo,Desktop,Addtocart,04-08-2021
CUST-194215,Prod_193215,Beauty,Momo,Desktop,Addtocart,12-01-2020
CUST-194216,Prod_193216,Furniture,Momo,Mobile,Purchase,16-02-2024
CUST-194217,Prod_193217,Clothes,Visa Card,Mobile,Addtocart,13-12-2022
CUST-194218,Prod_193218,Books,Visa Card,Desktop,Addtocart,14-01-2024
CUST-194219,Prod_193219,Electronics,Visa Card,Mobile,Addtocart,02-04-2021
CUST-194220,Prod_193220,Electronics,Visa Card,Mobile,Purchase,16-03-2024
CUST-194221,Prod_193221,Books,Paypal,Desktop,Addtocart,24-05-2022
CUST-194222,Prod_193222,Furniture,Visa Card,Mobile,Purchase,19-05-2022
CUST-194223,Prod_193223,Beauty,Visa Card,Mobile,Purchase,14-04-2021
CUST-194224,Prod_193224,Books,Momo,Mobile,Addtocart,05-04-2025
CUST-194225,Prod_193225,Electronics,Paypal,Mobile,Purchase,29-09-2024
CUST-194226,Prod_193226,Clothes,Momo,Desktop,Addtocart,30-01-2024
CUST-194227,Prod_193227,Accessories,Momo,Mobile,Addtocart,03-02-2020
CUST-194228,Prod_193228,Accessories,Paypal,Desktop,Purchase,28-11-2024
CUST-194229,Prod_193229,Accessories,Momo,Desktop,Addtocart,29-07-2020
CUST-194230,Prod_193230,Accessories,Visa Card,Desktop,Addtocart,09-11-2020
CUST-194231,Prod_193231,Accessories,Paypal,Desktop,Purchase,31-12-2023
CUST-194232,Prod_193232,Clothes,Momo,Mobile,Addtocart,27-11-2021
CUST-194233,Prod_193233,Beauty,Paypal,Mobile,Purchase,16-02-2021
CUST-194234,Prod_193234,Furniture,Momo,Mobile,Purchase,15-02-2022
CUST-194235,Prod_193235,Electronics,Paypal,Mobile,Addtocart,16-12-2021
CUST-194236,Prod_193236,Hardware,Paypal,Mobile,Purchase,08-04-2023
CUST-194237,Prod_193237,Furniture,Momo,Desktop,Addtocart,30-03-2025
CUST-194238,Prod_193238,Furniture,Momo,Mobile,Purchase,09-11-2023
CUST-194239,Prod_193239,Clothes,Visa Card,Mobile,Purchase,07-04-2023
CUST-194240,Prod_193240,Furniture,Momo,Mobile,Purchase,04-01-2025
CUST-194241,Prod_193241,Furniture,Visa Card,Mobile,Addtocart,09-04-2021
CUST-194242,Prod_193242,Accessories,Paypal,Mobile,Purchase,27-09-2023
CUST-194243,Prod_193243,Accessories,Visa Card,Mobile,Purchase,10-04-2021
CUST-194244,Prod_193244,Books,Visa Card,Mobile,Addtocart,05-01-2022
CUST-194245,Prod_193245,Beauty,Visa Card,Desktop,Addtocart,16-02-2020
CUST-194246,Prod_193246,Beauty,Paypal,Mobile,Addtocart,05-06-2022
CUST-194247,Prod_193247,Beauty,Visa Card,Desktop,Addtocart,03-05-2024
CUST-194248,Prod_193248,Books,Momo,Desktop,Purchase,26-04-2021
CUST-194249,Prod_193249,Accessories,Momo,Mobile,Purchase,07-07-2024
CUST-194250,Prod_193250,Accessories,Visa Card,Desktop,Addtocart,24-03-2025
CUST-194251,Prod_193251,Electronics,Paypal,Mobile,Purchase,14-03-2024
CUST-194252,Prod_193252,Electronics,Paypal,Desktop,Addtocart,03-09-2024
CUST-194253,Prod_193253,Electronics,Paypal,Desktop,Purchase,10-02-2022
CUST-194254,Prod_193254,Hardware,Momo,Mobile,Addtocart,26-12-2021
CUST-194255,Prod_193255,Hardware,Momo,Desktop,Purchase,29-12-2021
CUST-194256,Prod_193256,Beauty,Paypal,Desktop,Purchase,13-02-2020
CUST-194257,Prod_193257,Hardware,Momo,Mobile,Addtocart,17-09-2020
CUST-194258,Prod_193258,Hardware,Visa Card,Desktop,Addtocart,30-01-2023
CUST-194259,Prod_193259,Electronics,Momo,Mobile,Addtocart,10-04-2020
CUST-194260,Prod_193260,Electronics,Visa Card,Desktop,Purchase,06-05-2022
CUST-194261,Prod_193261,Beauty,Visa Card,Desktop,Purchase,12-04-2025
CUST-194262,Prod_193262,Furniture,Momo,Mobile,Purchase,08-09-2023
CUST-194263,Prod_193263,Electronics,Visa Card,Mobile,Addtocart,12-10-2023
CUST-194264,Prod_193264,Accessories,Paypal,Mobile,Purchase,30-06-2024
CUST-194265,Prod_193265,Electronics,Visa Card,Desktop,Purchase,01-02-2021
CUST-194266,Prod_193266,Books,Paypal,Desktop,Addtocart,20-02-2021
CUST-194267,Prod_193267,Accessories,Paypal,Mobile,Purchase,01-10-2022
CUST-194268,Prod_193268,Beauty,Momo,Mobile,Addtocart,23-11-2022
CUST-194269,Prod_193269,Clothes,Visa Card,Desktop,Addtocart,29-07-2022
CUST-194270,Prod_193270,Accessories,Paypal,Desktop,Purchase,20-02-2021
CUST-194271,Prod_193271,Books,Momo,Desktop,Addtocart,09-11-2022
CUST-194272,Prod_193272,Clothes,Paypal,Desktop,Addtocart,18-01-2022
CUST-194273,Prod_193273,Furniture,Momo,Desktop,Addtocart,09-05-2021
CUST-194274,Prod_193274,Accessories,Paypal,Mobile,Addtocart,19-04-2023
CUST-194275,Prod_193275,Hardware,Paypal,Desktop,Purchase,08-07-2022
CUST-194276,Prod_193276,Accessories,Momo,Desktop,Purchase,11-10-2024
CUST-194277,Prod_193277,Beauty,Visa Card,Desktop,Addtocart,18-05-2022
CUST-194278,Prod_193278,Beauty,Momo,Desktop,Purchase,10-10-2023
CUST-194279,Prod_193279,Hardware,Visa Card,Mobile,Addtocart,30-08-2023
CUST-194280,Prod_193280,Books,Paypal,Desktop,Purchase,10-03-2020
CUST-194281,Prod_193281,Beauty,Paypal,Mobile,Addtocart,17-09-2024
CUST-194282,Prod_193282,Clothes,Paypal,Desktop,Purchase,21-04-2020
CUST-194283,Prod_193283,Hardware,Visa Card,Mobile,Addtocart,17-04-2023
CUST-194284,Prod_193284,Accessories,Momo,Desktop,Purchase,01-04-2024
CUST-194285,Prod_193285,Books,Visa Card,Mobile,Addtocart,27-11-2021
CUST-194286,Prod_193286,Books,Momo,Desktop,Purchase,01-01-2023
CUST-194287,Prod_193287,Accessories,Visa Card,Desktop,Addtocart,10-03-2025
CUST-194288,Prod_193288,Accessories,Momo,Mobile,Addtocart,01-08-2022
CUST-194289,Prod_193289,Hardware,Visa Card,Desktop,Purchase,20-11-2022
CUST-194290,Prod_193290,Accessories,Paypal,Mobile,Addtocart,17-01-2022
CUST-194291,Prod_193291,Furniture,Visa Card,Desktop,Purchase,27-12-2020
CUST-194292,Prod_193292,Furniture,Visa Card,Desktop,Purchase,26-04-2025
CUST-194293,Prod_193293,Beauty,Momo,Mobile,Addtocart,14-02-2024
CUST-194294,Prod_193294,Clothes,Momo,Desktop,Addtocart,23-01-2023
CUST-194295,Prod_193295,Beauty,Visa Card,Desktop,Addtocart,28-10-2022
CUST-194296,Prod_193296,Accessories,Paypal,Mobile,Purchase,07-03-2025
CUST-194297,Prod_193297,Books,Visa Card,Mobile,Purchase,17-09-2021
CUST-194298,Prod_193298,Accessories,Visa Card,Desktop,Addtocart,21-04-2020
CUST-194299,Prod_193299,Furniture,Visa Card,Desktop,Purchase,08-01-2021
CUST-194300,Prod_193300,Electronics,Visa Card,Mobile,Addtocart,15-04-2020
CUST-194301,Prod_193301,Electronics,Momo,Desktop,Purchase,06-09-2023
CUST-194302,Prod_193302,Clothes,Paypal,Mobile,Addtocart,07-01-2025
CUST-194303,Prod_193303,Electronics,Momo,Desktop,Purchase,20-01-2025
CUST-194304,Prod_193304,Furniture,Paypal,Desktop,Addtocart,31-05-2024
CUST-194305,Prod_193305,Accessories,Momo,Desktop,Purchase,20-07-2024
CUST-194306,Prod_193306,Furniture,Momo,Desktop,Purchase,19-06-2024
